sigma,SSIM,PSNR,MSE,Sobel,LaplacianVar,Ring,Score
0.2,0.999999999987652,124.69384000373,3.39325110840307e-13,0.0355882352941176,0.0208750323973628,0.137869351238191,37.8000113927593
0.4,0.99856434046225,44.253531254287,3.75531934594095e-05,0.0349893048128342,0.0159388456262847,0.118713546413684,13.6687028175542
0.6,0.976453638801336,32.6322583938971,0.000545474132915725,0.0322727272727273,0.00677980846724372,0.0706194844709856,10.1770477314033
0.8,0.947123182137104,29.3874350084085,0.00115148026522582,0.0295508021390374,0.00402880607446772,0.0476336471300121,9.19355922345921
