Window,SSIM,PSNR,MSE,Sobel,LaplacianVar,Ring,Score
3x3,0.82799685605257,24.8934712774647,0.00324080479132942,0.0289495781518653,0.0115414706363761,0.0861495509365403,7.79435019496646
5x5,0.769485517956283,23.5270499318617,0.00443910080021242,0.0239247204339771,0.0074648013383394,0.0583373156981791,7.36277049726841
7x7,0.740394118768455,22.694407451433,0.00537723794802319,0.0206325722739814,0.00626206178039501,0.0469188432998981,7.10193973821794
