Window,SSIM,PSNR,MSE,Sobel,LaplacianVar,Ring,Score
3x3,0.977871579860069,33.3231497362495,0.000465248547962719,0.0308345679012346,0.0131793801722104,0.0644779664145605,10.38600062613
5x5,0.946140257884805,28.708096516363,0.00134645036492771,0.0280098765432099,0.0114879353526928,0.0513914457622963,8.98956104963968
7x7,0.917949075469513,26.449679623627,0.00226481137517542,0.0259555555555556,0.010743952386004,0.0443362057669805,8.30109336635585
