Window,SSIM,PSNR,MSE,Sobel,LaplacianVar,Ring,Score
3x3,0.969690069277099,31.4675267257984,0.000713259110150189,0.0229127059569075,0.00578717170612079,0.0472165344515676,9.82621105386049
5x5,0.947380571045225,28.8156771450248,0.00131350667912816,0.0186153358681876,0.00455937145472725,0.0315413555327541,9.02268735643663
7x7,0.932662255823152,27.2588236078349,0.00187982594439401,0.0167934093789607,0.00417610291765066,0.0244199113805414,8.55017896217688
